keithape,0.9381172200495872
 YoungWest,0.8016233457445376
 루피,0.7897595559844114
 식케이,0.7826059808093799
 주노플로,0.7608834801890428
 마이크로닷,0.7505376061410503
 플로우식,0.7174195090055253
 나플라,0.7055252658381672
 오왼오바도즈,0.6878679182630137
 박재범,0.6792769524284591
 페노메코,0.6784958397329943
 릴샴,0.6681221156707423
 블루BLOO,0.6475476514029957
 콰이어트,0.6333085467008096
 도끼,0.6327724513038905
 제시,0.62250006009436
 스윙스,0.6171434998275059
 킬라그림,0.5957034738932577
 저스디스,0.5948471459357686
 버벌진트,0.5818818197694545
 슈퍼비,0.5797514802018305
 빌스택스(바스코),0.5738288622967752
 오케이션,0.5614554751635888
 빈지노,0.5596345247686229
 지투,0.559101489559771
 드렁큰타이거,0.5563813022062597
 더블케이,0.5312780731414529
 원썬,0.5278540607795948
 산체스,0.5158700254590963
 해쉬스완,0.4992714874377433
 아이언,0.4940165880562108
 BOBBY,0.46046214746709024
 키디비,0.4458672088135516
 산이,0.4458497542362994
 키썸,0.4262153635870674
 레디,0.42168144743831637
 비와이,0.4174612183680559
 창모,0.41735034891458034
 던밀스,0.41359044457548827
 딘딘,0.4100918480569428
 지코,0.40582680320848835
 블랙넛,0.400104383963457
 씨잼,0.397807701997597
 MINO,0.38997967542154494
 타이미,0.3729659826761565
 우원재,0.3663132398467824
 보이비,0.33888175227919365
 로꼬,0.3358544580774869
 우탄,0.33556648920668924
 SimonDominic,0.33544523564146234
 애쉬비,0.33521766175554185
 조우찬,0.31587926188933957
 최자,0.309764956051401
 육지담,0.306931122221436
 esens,0.2975613500678488
 크루셜스타,0.2962904364940017
 행주,0.29245155165337094
 팔로알토,0.29236422307034343
 매드클라운,0.2821051804024224
 기리보이,0.27380668873654956
 천재노창,0.27287873045940836
 아웃사이더,0.2635207363883697
 진돗개,0.25604392735390863
 한해,0.25602672243692853
 장문복,0.25186981252434104
 올티,0.24825824339117777
 개코,0.24570819029896734
 넉살,0.23546611797224687
 술제이,0.23131241106295164
 화나,0.2008218943145251
 mc스나이퍼,0.12906383707811056
 가리온,0.08137445998317971
